-20.4519906	-20.7555915	-21.0789051	-19.8397494	-20.5468555	-20.6063718	-19.8159956	-20.3179277	-20.7589675	-20.7651995	-20.6368545	-20.7240524	-20.5111889	-20.2496622	-20.1501394	-20.5059019	-19.8185339	-20.2777942	-20.624231	-20.3514613	-21.0635763	-20.350852	-20.7254517	-20.2217768	-20.5846127	-20.2346638	-20.1160415	-21.2394005	-20.9251691	-21.2093182	-20.3846273	-20.7695537	-20.4610127	-20.2372933	-19.8918794	-20.4165553	-20.0286061	-20.2637253	-20.3461096	-20.6549625	-19.5967984	-20.4511954	-19.815456	-20.5374026	-20.894474	-20.5745096	-20.870011	-20.6575221	-20.67643	-21.4045116	-20.1385124	-20.8908309	-20.5983461	-21.0830654	-20.7248788	-20.1929795	-20.8780697	-20.9568161	-19.9466043	-20.3232479	-20.688412
-20.7664364	-20.3994833	-20.8822063	-20.1263402	-20.7056293	-19.2634825	-20.6284011	-20.3666288	-20.0797387	-20.5430884	-20.2901059	-20.8379791	-20.8234589	-20.4389807	-20.5400606	-20.1767216	-20.439776	-20.3309414	-20.6514381	-19.9875019	-20.7643903	-20.495006	-20.3566444	-20.7738156	-20.8211	-20.3682561	-20.9068863	-20.1612432	-20.2695571	-20.3171848	-20.1502199	-20.0973454	-20.4335438	-20.355027	-20.6550318	-19.8998172	-20.5727645	-20.0751603	-19.9564028	-20.9562727	-19.8575046	-20.1684318	-20.3180877	-20.561014	-20.2080591	-19.9919663	-20.4202299	-20.5112043	-20.5382627	-20.2465755	-21.026339	-20.5620565	-20.7820414	-20.4853287	-20.0671218	-20.2129597	-21.3464621	-20.5351177	-20.4527347	-20.6554199	-20.0661657
-20.5402019	-20.5902273	-20.3440421	-20.884719	-20.5753895	-20.080269	-20.1463988	-20.1955568	-20.5982241	-20.5579321	-20.2198614	-20.6579643	-20.5006532	-20.2538617	-20.3370762	-20.5188248	-20.2379682	-20.4407273	-20.432914	-20.2033471	-20.8863617	-20.7977371	-20.5480178	-20.705314	-20.7254813	-20.6595097	-20.267981	-19.6552535	-20.6606928	-19.9633227	-20.9405459	-20.6581133	-20.4166155	-19.7979249	-20.0196487	-20.601212	-20.6587711	-20.3691537	-20.2532421	-20.2967691	-20.2147307	-20.0748865	-20.3722339	-19.8218624	-20.1452738	-20.0246053	-21.5626757	-20.3396797	-20.9784026	-20.3249653	-20.7672533	-20.0943297	-20.3768268	-20.793709	-20.7546226	-20.5667295	-20.271613	-19.9382543	-20.3675191	-21.1917523	-19.567801
-20.7320818	-20.4808291	-20.0137825	-19.7451673	-19.8078671	-20.805376	-20.9032191	-19.98456	-20.5523473	-20.6685933	-19.9118391	-20.1917112	-20.1180602	-20.5350028	-20.2256213	-19.7623463	-19.8527038	-20.5578721	-20.2587069	-20.6627521	-19.9363392	-20.3745798	-20.321306	-20.6919182	-20.7163804	-20.2401582	-20.0521047	-20.4996311	-20.1444221	-20.5835463	-20.231632	-20.567824	-20.5775354	-20.1341373	-20.5714755	-20.2508417	-20.7841809	-20.7954902	-20.9211364	-20.2117346	-20.5562344	-20.6930501	-20.567032	-19.9129175	-20.4622288	-20.7741099	-20.1607147	-20.253743	-20.3237786	-20.9505958	-20.2866902	-20.2257292	-20.6877902	-20.1210323	-20.212912	-20.9382595	-21.0043004	-19.4803544	-20.5522774	-20.7818404	-20.2254735
-20.2099446	-20.7016603	-20.4146958	-20.342434	-20.0418251	-20.2467134	-19.4648988	-19.4488428	-20.350291	-21.3112547	-20.344781	-20.2984604	-20.3636142	-20.4734117	-20.6584263	-19.9485746	-20.433976	-19.8795071	-20.5894379	-20.8767875	-20.5419226	-20.7239604	-20.3764949	-20.8419152	-20.0818853	-20.8470453	-20.130341	-20.3211661	-20.4144503	-20.1190981	-20.495734	-20.9614007	-19.5877538	-19.569388	-19.7857306	-20.003347	-20.0558621	-19.7042327	-19.6265701	-20.3542718	-20.30718	-20.557156	-20.1509996	-20.5231273	-20.8635453	-20.3759628	-21.1987266	-20.4246841	-20.2433461	-20.9928261	-19.9849867	-20.4942547	-20.8414152	-20.6189261	-20.3467198	-20.3306404	-20.3075666	-20.7775675	-20.5349196	-20.7395553	-20.5601647
-20.5211818	-20.6633557	-20.4348311	-19.7828018	-20.8184289	-20.4329087	-21.0044322	-21.2457331	-19.8248621	-20.3690922	-20.8166649	-19.4755387	-19.7304172	-21.2529516	-20.340853	-20.3559511	-20.2246128	-21.7071594	-20.3825995	-20.7408036	-20.5304144	-19.7160016	-19.8534803	-20.3407425	-19.8333861	-20.6270184	-20.245159	-20.032088	-19.7001802	-20.830974	-20.4162563	-20.6324841	-20.7385726	-20.5106673	-20.4888823	-19.997979	-20.7945091	-20.4303742	-20.2887644	-20.5236327	-20.0015958	-20.3660105	-20.5329744	-20.6179111	-20.9167787	-20.6712272	-20.0350579	-20.3118071	-20.5999025	-20.7203804	-20.2731025	-20.6426128	-20.4538125	-20.5688722	-19.3904522	-20.2760887	-20.3117223	-20.4629972	-20.3270921	-20.3218346	-20.8348337
-20.7435304	-20.3716787	-20.2287711	-19.9661375	-20.3248171	-20.4653328	-20.540791	-20.8070746	-20.748408	-20.4418629	-20.267643	-21.1351116	-20.3416447	-20.2766635	-20.6839319	-20.3153372	-20.3821107	-20.5759459	-20.5174175	-20.7035465	-20.484694	-20.8373475	-19.8610315	-20.5280771	-20.246983	-20.105781	-20.4173906	-20.60352	-20.6932305	-20.4767096	-20.1971743	-20.2566413	-19.9014086	-20.4105774	-20.1765393	-20.3685854	-20.8531563	-20.2439475	-21.1056753	-20.0393943	-20.5380674	-20.7983166	-20.8221583	-20.1539387	-20.7878704	-20.6640274	-20.7179271	-20.6518939	-20.7773479	-20.0806306	-20.3780078	-20.6855606	-20.3635948	-19.851429	-19.7710007	-20.2777975	-20.9563341	-20.7633737	-20.9341133	-20.8561961	-20.0685368
-20.5998033	-20.7990834	-20.2827111	-20.0044787	-20.481296	-20.8366535	-20.6020467	-20.8226825	-20.461143	-20.1375787	-20.2965141	-20.3622257	-20.2214821	-19.7610007	-20.8917343	-20.1272508	-20.8421189	-20.4190091	-20.7703161	-20.7711867	-20.6403619	-20.353793	-20.7796428	-19.5865692	-20.8003305	-20.2148619	-20.4988698	-20.1521359	-19.7821432	-21.1311223	-20.3812802	-20.158086	-20.3544772	-20.020459	-20.494518	-20.5580293	-20.8450321	-20.4237617	-19.9207782	-20.3390897	-20.3501347	-20.1473308	-21.2133477	-20.0509608	-20.1958187	-20.7192251	-20.1455108	-20.5381666	-20.2831608	-20.1056437	-20.2403002	-20.7705539	-19.8501726	-20.3053739	-20.5481508	-20.1764561	-20.8109615	-20.2046074	-20.333463	-20.1442085	-20.0830289
-19.7858419	-20.493484	-21.5247476	-20.0366716	-20.3417345	-20.1375297	-20.7320817	-20.6923169	-20.1313597	-19.9495895	-20.345934	-21.0586355	-20.4635434	-20.1971442	-20.1541381	-19.9567907	-20.4389093	-20.4759635	-20.8208552	-20.671435	-20.4125561	-20.530127	-20.1625777	-20.5513178	-19.990063	-20.3131582	-19.8109042	-20.7373474	-20.2372093	-20.3897834	-20.3733902	-19.5899733	-20.3520618	-20.7056492	-20.3330245	-20.4052607	-20.4839886	-20.4462101	-20.2699262	-20.2843386	-20.5719079	-20.4357688	-20.7670733	-20.9114968	-20.450536	-20.7782409	-20.17641	-20.1446742	-20.3448942	-20.4265471	-20.7861996	-20.3686861	-20.814293	-20.1120878	-20.2989912	-20.7060144	-20.1722499	-20.2940678	-20.1677413	-20.8237227	-20.1462455
-20.0941756	-20.0034733	-20.1476029	-20.024064	-20.7518643	-20.7163353	-21.5229343	-20.1723527	-20.2299015	-21.2899478	-20.9311722	-19.6299715	-21.1876581	-20.4357571	-20.1281251	-20.0651939	-20.2122334	-20.2737952	-20.5334946	-19.7651488	-19.9742482	-20.3695419	-20.2647084	-20.5081145	-19.8883789	-20.2867625	-20.14409	-20.6969165	-19.8824155	-20.8762962	-20.0550959	-20.545337	-20.824552	-20.2292673	-20.2706107	-20.4580577	-20.077579	-20.2350186	-20.4093904	-20.2150485	-20.4550661	-20.3902661	-20.6087765	-20.1001518	-20.2905162	-20.8000124	-19.7469044	-20.4949411	-20.0232814	-20.3919745	-19.70976	-20.0674746	-20.22707	-19.7759537	-19.9323624	-20.7808961	-20.6394142	-20.8924509	-20.2419047	-19.8257358	-20.3294114
-20.1314343	-20.0359917	-20.0253219	-19.7022206	-20.1563326	-20.2651906	-21.0068219	-20.5795537	-20.5848259	-20.6838796	-20.4424441	-20.3642049	-21.0008983	-19.9571369	-20.5836781	-20.2059239	-20.9649627	-20.7991853	-20.7170989	-21.3429025	-20.5468346	-20.9288454	-20.1881999	-20.6985396	-20.2843425	-19.5482741	-20.2144084	-20.3410547	-21.2279164	-20.2162797	-20.0444565	-19.6692565	-20.3013616	-20.4801726	-20.4539812	-20.8799388	-21.1053575	-20.3888566	-19.9080421	-20.8261544	-20.4389304	-20.4931292	-20.3455116	-19.7835593	-20.365839	-20.4757243	-20.2237941	-20.2412465	-20.5705922	-20.4740931	-20.2612513	-20.0524007	-20.288797	-19.9985316	-20.2681521	-20.9641784	-20.3550532	-19.7339042	-20.495719	-20.2080332	-20.2109274
